X,Y,LHD001-Ref,LHD002-Dev,LHD003-Dev,LHD004-Pro,LHD005-Pro,LHD006-Hou,LHD007-Hou,LHD008-Str,LHD009-Vil,LHD010-Com,LHD011-Com,LHD012-Dis,LHD013-Dis,LHD014-Pro,LHD015-Typ,LHD016-Dev,LHD017-Typ,LHD018-Typ,LHD019-Bui,LHD020-Bui,LHD152-Tot,LHD021-Lan,LHD022-Lan,LHD153-Tot,LHD154-Lan,LHD155-Hou,LHD023-Tot,LHD024-Tot,LHD025-Tot,LHD026-Tot,LHD156-Tot,LHD158-Tot,LHD027-Tot,LHD028-Mez,LHD029-M F,LHD030-M F,LHD031-M F,LHD032-M F,LHD033-M F,LHD159-M F,LHD160-M F,LHD161-M F,LHD162-M F,LHD163-M F,LHD034-M F,LHD035-M F,LHD036-M F,LHD037-M F,LHD038-M F,LHD039-1st,LHD040-1st,LHD041-1st,LHD042-1st,LHD043-1st,LHD044-1st,LHD045-1st,LHD046-1st,LHD047-1st,LHD048-1st,LHD049-1st,LHD050-1st,LHD051-1st,LHD052-1st,LHD053-1st,LHD054-1st,LHD055-1st,LHD056-1st,LHD057-1st,LHD058-1st,LHD059-1st,LHD060-1st,LHD061-1st,LHD062-2nd,LHD063-2nd,LHD064-2nd,LHD065-2nd,LHD066-2nd,LHD067-2nd,LHD068-2nd,LHD069-2nd,LHD070-2nd,LHD071-2nd,LHD072-2nd,LHD073-2nd,LHD074-2nd,LHD075-2nd,LHD076-2nd,LHD077-2nd,LHD078-2nd,LHD079-3rd,LHD080-3rd,LHD081-3rd,LHD082-3rd,LHD083-3rd,LHD084-3rd,LHD085-3rd,LHD086-3rd,LHD087-3rd,LHD088-3rd,LHD089-3rd,LHD090-3rd,LHD091-3rd,LHD092-3rd,LHD093-4th,LHD094-4th,LHD095-4th,LHD096-4th,LHD097-4th,LHD098-4th,LHD099-4th,LHD100-4th,LHD101-4th,LHD102-4th,LHD103-4th,LHD104-4th,LHD105-4th,LHD106-4th,LHD157-Roa,LHD107-Roa,LHD108-Gar,LHD109-Gar,LHD110-Gar,LHD111-Fen,LHD112-Bac,LHD113-Bac,LHD114-Lau,LHD115-Lau,LHD116-Lau,LHD117-Lau,LHD118-Lau,LHD119-Cur,LHD120-Cur,LHD121-Cur,LHD122-Cur,LHD123-Sol,LHD124-Sol,LHD125-Sol,LHD126-Sol,LHD127-Sol,LHD128-Dev,LHD129-Mon,LHD130-Yea,LHD131-Mon,LHD132-Yea,LHD133-Mon,LHD134-Yea,LHD135-Ame,LHD136-Ame,LHD137-Ame,LHD138-Ame,LHD139-Ame,LHD140-Ame,LHD141-Ame,LHD142-Ame,LHD143-Typ,LHD144-Lat,LHD145-Lon,LHD146-Nam,LHD147-Dat,LHD148-Dat,LHD149-Dat,LHD150-Nam,LHD151-Dat,icon_url
104.8460211,11.55577092,"0",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0001,C2,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,End lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.700000000000000,22.500000000000000,105.750000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.555770920000001,104.846021100000002,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8459916,11.55580353,"0",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0002,C6,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.555803530000000,104.845991600000005,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8459558,11.5558333,"3",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0003,C8,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.555833300000000,104.845955799999999,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8459343,11.55586861,"4",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0004,C10,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.555868609999999,104.845934299999996,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8459113,11.55589502,"5",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0005,C12,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.555895019999999,104.845911299999997,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8458865,11.55592912,"6",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0006,C12,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.555929120000000,104.845886500000006,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8458571,11.55595514,"7",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0007,C16,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.555955140000000,104.845857100000003,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.845824,11.55598059,"8",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0008,C18,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.555980590000001,104.845823999999993,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8458026,11.55601674,"9",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0009,C20,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556016740000000,104.845802599999999,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8457761,11.55604402,"10",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0010,C26,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,End lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.700000000000000,22.500000000000000,105.750000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556044020000000,104.845776099999995,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8457422,11.55607149,"11",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0011,C28,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,End lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.700000000000000,22.500000000000000,105.750000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556071490000001,104.845742200000004,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8457274,11.5561092,"12",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0012,C30,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556109200000000,104.845727400000001,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8457004,11.55614541,"13",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0013,C32,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556145409999999,104.845700399999998,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8456656,11.55616746,"14",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0014,C36,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556167459999999,104.845665600000004,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8456382,11.55619947,"15",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0015,C38,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556199469999999,104.845638199999996,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8456143,11.55622736,"16",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0016,C40,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556227359999999,104.845614299999994,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8455941,11.55626298,"17",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0017,C42,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556262980000000,104.845594100000000,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8455611,11.55629039,"18",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0018,C46,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,North-East,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556290389999999,104.845561099999998,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
